wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run c2mc7zxw
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093524-c2mc7zxw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run nlp-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/c2mc7zxw
Track: nlp
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 2,621,440
  value_embeds            : 7,864,320
  lm_head                 : 2,621,440
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 21,709,292
Estimated FLOPs per token: 9.879840e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010832 | lrm: 1.00 | dt: 3078ms | tok/sec: 21,291 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.107068 | lrm: 1.00 | dt: 1119ms | tok/sec: 58,569 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.941732 | lrm: 1.00 | dt: 231ms | tok/sec: 284,141 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.699428 | lrm: 1.00 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.381448 | lrm: 1.00 | dt: 231ms | tok/sec: 284,127 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.092753 | lrm: 1.00 | dt: 231ms | tok/sec: 284,159 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.842661 | lrm: 1.00 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.618115 | lrm: 1.00 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.422807 | lrm: 1.00 | dt: 231ms | tok/sec: 283,954 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.252739 | lrm: 1.00 | dt: 231ms | tok/sec: 283,910 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.100643 | lrm: 1.00 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967200 | lrm: 1.00 | dt: 231ms | tok/sec: 284,011 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.847651 | lrm: 1.00 | dt: 231ms | tok/sec: 283,905 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.743029 | lrm: 1.00 | dt: 231ms | tok/sec: 283,821 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.641575 | lrm: 1.00 | dt: 231ms | tok/sec: 284,036 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.553241 | lrm: 1.00 | dt: 230ms | tok/sec: 284,459 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.472402 | lrm: 1.00 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.398868 | lrm: 1.00 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.334424 | lrm: 1.00 | dt: 230ms | tok/sec: 284,609 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.270594 | lrm: 1.00 | dt: 230ms | tok/sec: 284,542 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.213929 | lrm: 1.00 | dt: 230ms | tok/sec: 284,595 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 6.159088 | lrm: 1.00 | dt: 230ms | tok/sec: 284,465 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 6.107902 | lrm: 1.00 | dt: 230ms | tok/sec: 284,394 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 6.059603 | lrm: 1.00 | dt: 230ms | tok/sec: 284,704 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 6.020226 | lrm: 1.00 | dt: 230ms | tok/sec: 284,510 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00712 (53.9%) | loss: 3.530691 | lrm: 0.92 | dt: 231ms | tok/sec: 284,258 | mfu: 22.5% | epoch: 1 | remaining: 138s    
step 00713 (53.9%) | loss: 3.533012 | lrm: 0.92 | dt: 231ms | tok/sec: 284,318 | mfu: 22.5% | epoch: 1 | remaining: 138s    
step 00714 (54.0%) | loss: 3.541111 | lrm: 0.92 | dt: 230ms | tok/sec: 284,348 | mfu: 22.5% | epoch: 1 | remaining: 138s    
step 00715 (54.1%) | loss: 3.540434 | lrm: 0.92 | dt: 231ms | tok/sec: 284,103 | mfu: 22.5% | epoch: 1 | remaining: 138s    
step 00716 (54.2%) | loss: 3.530688 | lrm: 0.92 | dt: 231ms | tok/sec: 284,235 | mfu: 22.5% | epoch: 1 | remaining: 137s    
step 00717 (54.2%) | loss: 3.526330 | lrm: 0.92 | dt: 231ms | tok/sec: 284,094 | mfu: 22.5% | epoch: 1 | remaining: 137s    
step 00718 (54.3%) | loss: 3.524578 | lrm: 0.91 | dt: 231ms | tok/sec: 284,288 | mfu: 22.5% | epoch: 1 | remaining: 137s    
step 00719 (54.4%) | loss: 3.522815 | lrm: 0.91 | dt: 231ms | tok/sec: 284,099 | mfu: 22.5% | epoch: 1 | remaining: 137s    
step 00720 (54.5%) | loss: 3.520225 | lrm: 0.91 | dt: 230ms | tok/sec: 284,402 | mfu: 22.5% | epoch: 1 | remaining: 136s    
step 00721 (54.5%) | loss: 3.518026 | lrm: 0.91 | dt: 231ms | tok/sec: 284,275 | mfu: 22.5% | epoch: 1 | remaining: 136s    
step 00722 (54.6%) | loss: 3.510136 | lrm: 0.91 | dt: 231ms | tok/sec: 284,304 | mfu: 22.5% | epoch: 1 | remaining: 136s    
step 00723 (54.7%) | loss: 3.516198 | lrm: 0.91 | dt: 231ms | tok/sec: 284,247 | mfu: 22.5% | epoch: 1 | remaining: 136s    
step 00724 (54.8%) | loss: 3.509653 | lrm: 0.90 | dt: 230ms | tok/sec: 284,427 | mfu: 22.5% | epoch: 1 | remaining: 135s    
step 00725 (54.9%) | loss: 3.519282 | lrm: 0.90 | dt: 230ms | tok/sec: 284,429 | mfu: 22.5% | epoch: 1 | remaining: 135s    
step 00726 (54.9%) | loss: 3.520443 | lrm: 0.90 | dt: 230ms | tok/sec: 284,400 | mfu: 22.5% | epoch: 1 | remaining: 135s    
step 00727 (55.0%) | loss: 3.522114 | lrm: 0.90 | dt: 231ms | tok/sec: 284,018 | mfu: 22.4% | epoch: 1 | remaining: 135s    
step 00728 (55.1%) | loss: 3.525968 | lrm: 0.90 | dt: 230ms | tok/sec: 284,412 | mfu: 22.5% | epoch: 1 | remaining: 135s    
step 00729 (55.2%) | loss: 3.533878 | lrm: 0.90 | dt: 230ms | tok/sec: 284,400 | mfu: 22.5% | epoch: 1 | remaining: 134s    
step 00730 (55.2%) | loss: 3.529333 | lrm: 0.90 | dt: 230ms | tok/sec: 284,354 | mfu: 22.5% | epoch: 1 | remaining: 134s    
step 00731 (55.3%) | loss: 3.523458 | lrm: 0.89 | dt: 231ms | tok/sec: 284,233 | mfu: 22.5% | epoch: 1 | remaining: 134s    
step 00732 (55.4%) | loss: 3.521751 | lrm: 0.89 | dt: 231ms | tok/sec: 284,268 | mfu: 22.5% | epoch: 1 | remaining: 134s    
step 00733 (55.5%) | loss: 3.520885 | lrm: 0.89 | dt: 231ms | tok/sec: 283,962 | mfu: 22.4% | epoch: 1 | remaining: 133s    
step 00734 (55.5%) | loss: 3.517321 | lrm: 0.89 | dt: 231ms | tok/sec: 284,250 | mfu: 22.5% | epoch: 1 | remaining: 133s    
step 00735 (55.6%) | loss: 3.516597 | lrm: 0.89 | dt: 231ms | tok/sec: 284,232 | mfu: 22.5% | epoch: 1 | remaining: 133s    
step 00736 (55.7%) | loss: 3.514099 | lrm: 0.89 | dt: 230ms | tok/sec: 284,374 | mfu: 22.5% | epoch: 1 | remaining: 133s    
step 00737 (55.8%) | loss: 3.518715 | lrm: 0.88 | dt: 231ms | tok/sec: 284,203 | mfu: 22.5% | epoch: 1 | remaining: 132s    
step 00738 (55.9%) | loss: 3.507480 | lrm: 0.88 | dt: 230ms | tok/sec: 284,425 | mfu: 22.5% | epoch: 1 | remaining: 132s    
step 00739 (55.9%) | loss: 3.507809 | lrm: 0.88 | dt: 231ms | tok/sec: 284,068 | mfu: 22.5% | epoch: 1 | remaining: 132s    
step 00740 (56.0%) | loss: 3.507921 | lrm: 0.88 | dt: 231ms | tok/sec: 284,181 | mfu: 22.5% | epoch: 1 | remaining: 132s    
step 00741 (56.1%) | loss: 3.492335 | lrm: 0.88 | dt: 230ms | tok/sec: 284,363 | mfu: 22.5% | epoch: 1 | remaining: 132s    
step 00742 (56.2%) | loss: 3.495927 | lrm: 0.88 | dt: 230ms | tok/sec: 284,347 | mfu: 22.5% | epoch: 1 | remaining: 131s    
step 00743 (56.2%) | loss: 3.499538 | lrm: 0.88 | dt: 231ms | tok/sec: 284,269 | mfu: 22.5% | epoch: 1 | remaining: 131s    
step 00744 (56.3%) | loss: 3.497847 | lrm: 0.87 | dt: 230ms | tok/sec: 284,462 | mfu: 22.5% | epoch: 1 | remaining: 131s    
step 00745 (56.4%) | loss: 3.499896 | lrm: 0.87 | dt: 230ms | tok/sec: 284,325 | mfu: 22.5% | epoch: 1 | remaining: 131s    
step 00746 (56.5%) | loss: 3.506099 | lrm: 0.87 | dt: 231ms | tok/sec: 284,296 | mfu: 22.5% | epoch: 1 | remaining: 130s    
step 00747 (56.5%) | loss: 3.509326 | lrm: 0.87 | dt: 230ms | tok/sec: 284,376 | mfu: 22.5% | epoch: 1 | remaining: 130s    
step 00748 (56.6%) | loss: 3.504843 | lrm: 0.87 | dt: 231ms | tok/sec: 284,238 | mfu: 22.5% | epoch: 1 | remaining: 130s    
step 00749 (56.7%) | loss: 3.508331 | lrm: 0.87 | dt: 231ms | tok/sec: 284,269 | mfu: 22.5% | epoch: 1 | remaining: 130s    
step 00750 (56.8%) | loss: 3.518193 | lrm: 0.86 | dt: 230ms | tok/sec: 284,380 | mfu: 22.5% | epoch: 1 | remaining: 129s    
step 00751 (56.9%) | loss: 3.519336 | lrm: 0.86 | dt: 231ms | tok/sec: 284,317 | mfu: 22.5% | epoch: 1 | remaining: 129s    
step 00752 (56.9%) | loss: 3.510373 | lrm: 0.86 | dt: 231ms | tok/sec: 284,260 | mfu: 22.5% | epoch: 1 | remaining: 129s    
step 00753 (57.0%) | loss: 3.519495 | lrm: 0.86 | dt: 230ms | tok/sec: 284,355 | mfu: 22.5% | epoch: 1 | remaining: 129s    
step 00754 (57.1%) | loss: 3.510651 | lrm: 0.86 | dt: 230ms | tok/sec: 284,407 | mfu: 22.5% | epoch: 1 | remaining: 129s    
step 00755 (57.2%) | loss: 3.512505 | lrm: 0.86 | dt: 230ms | tok/sec: 284,351 | mfu: 22.5% | epoch: 1 | remaining: 128s    
step 00756 (57.2%) | loss: 3.518691 | lrm: 0.86 | dt: 231ms | tok/sec: 284,091 | mfu: 22.5% | epoch: 1 | remaining: 128s    
step 00757 (57.3%) | loss: 3.512916 | lrm: 0.85 | dt: 231ms | tok/sec: 284,155 | mfu: 22.5% | epoch: 1 | remaining: 128s    
step 00758 (57.4%) | loss: 3.514661 | lrm: 0.85 | dt: 231ms | tok/sec: 284,307 | mfu: 22.5% | epoch: 1 | remaining: 128s    
step 00759 (57.5%) | loss: 3.509950 | lrm: 0.85 | dt: 230ms | tok/sec: 284,372 | mfu: 22.5% | epoch: 1 | remaining: 127s    
step 00760 (57.5%) | loss: 3.510698 | lrm: 0.85 | dt: 230ms | tok/sec: 284,537 | mfu: 22.5% | epoch: 1 | remaining: 127s    
step 00761 (57.6%) | loss: 3.510128 | lrm: 0.85 | dt: 231ms | tok/sec: 284,145 | mfu: 22.5% | epoch: 1 | remaining: 127s    
step 00762 (57.7%) | loss: 3.513242 | lrm: 0.85 | dt: 231ms | tok/sec: 284,284 | mfu: 22.5% | epoch: 1 | remaining: 127s    
step 00763 (57.8%) | loss: 3.517887 | lrm: 0.84 | dt: 231ms | tok/sec: 284,161 | mfu: 22.5% | epoch: 1 | remaining: 126s    
step 00764 (57.9%) | loss: 3.519464 | lrm: 0.84 | dt: 231ms | tok/sec: 284,193 | mfu: 22.5% | epoch: 1 | remaining: 126s    
step 00765 (57.9%) | loss: 3.519185 | lrm: 0.84 | dt: 231ms | tok/sec: 284,147 | mfu: 22.5% | epoch: 1 | remaining: 126s    
step 00766 (58.0%) | loss: 3.514580 | lrm: 0.84 | dt: 231ms | tok/sec: 284,158 | mfu: 22.5% | epoch: 1 | remaining: 126s    
step 00767 (58.1%) | loss: 3.519879 | lrm: 0.84 | dt: 231ms | tok/sec: 284,219 | mfu: 22.5% | epoch: 1 | remaining: 126s    
step 00768 (58.2%) | loss: 3.514617 | lrm: 0.84 | dt: 230ms | tok/sec: 284,415 | mfu: 22.5% | epoch: 1 | remaining: 125s    
step 00769 (58.2%) | loss: 3.517474 | lrm: 0.84 | dt: 231ms | tok/sec: 284,145 | mfu: 22.5% | epoch: 1 | remaining: 125s    
step 00770 (58.3%) | loss: 3.514475 | lrm: 0.83 | dt: 231ms | tok/sec: 284,181 | mfu: 22.5% | epoch: 1 | remaining: 125s    
step 00771 (58.4%) | loss: 3.524033 | lrm: 0.83 | dt: 230ms | tok/sec: 284,376 | mfu: 22.5% | epoch: 1 | remaining: 125s    
step 00772 (58.5%) | loss: 3.526577 | lrm: 0.83 | dt: 230ms | tok/sec: 284,403 | mfu: 22.5% | epoch: 1 | remaining: 124s    
step 00773 (58.5%) | loss: 3.526703 | lrm: 0.83 | dt: 230ms | tok/sec: 284,396 | mfu: 22.5% | epoch: 1 | remaining: 124s    
step 00774 (58.6%) | loss: 3.531679 | lrm: 0.83 | dt: 231ms | tok/sec: 284,156 | mfu: 22.5% | epoch: 1 | remaining: 124s    
step 00775 (58.7%) | loss: 3.527208 | lrm: 0.83 | dt: 230ms | tok/sec: 284,373 | mfu: 22.5% | epoch: 1 | remaining: 124s    
step 00776 (58.8%) | loss: 3.519386 | lrm: 0.82 | dt: 231ms | tok/sec: 284,263 | mfu: 22.5% | epoch: 1 | remaining: 123s    
step 00777 (58.9%) | loss: 3.508211 | lrm: 0.82 | dt: 231ms | tok/sec: 284,148 | mfu: 22.5% | epoch: 1 | remaining: 123s    
step 00778 (58.9%) | loss: 3.502191 | lrm: 0.82 | dt: 231ms | tok/sec: 284,282 | mfu: 22.5% | epoch: 1 | remaining: 123s    
step 00779 (59.0%) | loss: 3.504814 | lrm: 0.82 | dt: 231ms | tok/sec: 284,239 | mfu: 22.5% | epoch: 1 | remaining: 123s    
step 00780 (59.1%) | loss: 3.500360 | lrm: 0.82 | dt: 230ms | tok/sec: 284,350 | mfu: 22.5% | epoch: 1 | remaining: 123s    
step 00781 (59.2%) | loss: 3.502401 | lrm: 0.82 | dt: 231ms | tok/sec: 284,217 | mfu: 22.5% | epoch: 1 | remaining: 122s    
step 00782 (59.2%) | loss: 3.496172 | lrm: 0.82 | dt: 230ms | tok/sec: 284,400 | mfu: 22.5% | epoch: 1 | remaining: 122s    
step 00783 (59.3%) | loss: 3.489732 | lrm: 0.81 | dt: 231ms | tok/sec: 284,010 | mfu: 22.4% | epoch: 1 | remaining: 122s    
step 00784 (59.4%) | loss: 3.488244 | lrm: 0.81 | dt: 230ms | tok/sec: 284,341 | mfu: 22.5% | epoch: 1 | remaining: 122s    
step 00785 (59.5%) | loss: 3.494074 | lrm: 0.81 | dt: 231ms | tok/sec: 284,242 | mfu: 22.5% | epoch: 1 | remaining: 121s    
step 00786 (59.5%) | loss: 3.490802 | lrm: 0.81 | dt: 230ms | tok/sec: 284,364 | mfu: 22.5% | epoch: 1 | remaining: 121s    
step 00787 (59.6%) | loss: 3.490348 | lrm: 0.81 | dt: 230ms | tok/sec: 284,368 | mfu: 22.5% | epoch: 1 | remaining: 121s    
step 00788 (59.7%) | loss: 3.494146 | lrm: 0.81 | dt: 230ms | tok/sec: 284,409 | mfu: 22.5% | epoch: 1 | remaining: 121s    
step 00789 (59.8%) | loss: 3.493850 | lrm: 0.80 | dt: 230ms | tok/sec: 284,321 | mfu: 22.5% | epoch: 1 | remaining: 120s    
step 00790 (59.9%) | loss: 3.494427 | lrm: 0.80 | dt: 230ms | tok/sec: 284,399 | mfu: 22.5% | epoch: 1 | remaining: 120s    
step 00791 (59.9%) | loss: 3.498038 | lrm: 0.80 | dt: 231ms | tok/sec: 284,304 | mfu: 22.5% | epoch: 1 | remaining: 120s    
step 00792 (60.0%) | loss: 3.497211 | lrm: 0.80 | dt: 231ms | tok/sec: 284,234 | mfu: 22.5% | epoch: 1 | remaining: 120s    
step 00793 (60.1%) | loss: 3.494439 | lrm: 0.80 | dt: 230ms | tok/sec: 284,349 | mfu: 22.5% | epoch: 1 | remaining: 120s    
step 00794 (60.2%) | loss: 3.489158 | lrm: 0.80 | dt: 231ms | tok/sec: 283,946 | mfu: 22.4% | epoch: 1 | remaining: 119s    
step 00795 (60.2%) | loss: 3.485763 | lrm: 0.80 | dt: 231ms | tok/sec: 284,168 | mfu: 22.5% | epoch: 1 | remaining: 119s    
step 00796 (60.3%) | loss: 3.482411 | lrm: 0.79 | dt: 231ms | tok/sec: 284,318 | mfu: 22.5% | epoch: 1 | remaining: 119s    
step 00797 (60.4%) | loss: 3.477768 | lrm: 0.79 | dt: 231ms | tok/sec: 284,019 | mfu: 22.4% | epoch: 1 | remaining: 119s    
step 00798 (60.5%) | loss: 3.480125 | lrm: 0.79 | dt: 231ms | tok/sec: 283,985 | mfu: 22.4% | epoch: 1 | remaining: 118s    
step 00799 (60.5%) | loss: 3.482344 | lrm: 0.79 | dt: 231ms | tok/sec: 284,084 | mfu: 22.5% | epoch: 1 | remaining: 118s    
step 00800 (60.6%) | loss: 3.489983 | lrm: 0.79 | dt: 231ms | tok/sec: 284,128 | mfu: 22.5% | epoch: 1 | remaining: 118s    
step 00801 (60.7%) | loss: 3.488563 | lrm: 0.79 | dt: 231ms | tok/sec: 284,062 | mfu: 22.5% | epoch: 1 | remaining: 118s    
step 00802 (60.8%) | loss: 3.485536 | lrm: 0.78 | dt: 230ms | tok/sec: 284,491 | mfu: 22.5% | epoch: 1 | remaining: 117s    
step 00803 (60.8%) | loss: 3.480528 | lrm: 0.78 | dt: 230ms | tok/sec: 284,364 | mfu: 22.5% | epoch: 1 | remaining: 117s    
step 00804 (60.9%) | loss: 3.485682 | lrm: 0.78 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 117s    
step 00805 (61.0%) | loss: 3.477289 | lrm: 0.78 | dt: 230ms | tok/sec: 284,407 | mfu: 22.5% | epoch: 1 | remaining: 117s    
step 00806 (61.1%) | loss: 3.476825 | lrm: 0.78 | dt: 231ms | tok/sec: 284,185 | mfu: 22.5% | epoch: 1 | remaining: 117s    
step 00807 (61.2%) | loss: 3.481577 | lrm: 0.78 | dt: 230ms | tok/sec: 284,398 | mfu: 22.5% | epoch: 1 | remaining: 116s    
step 00808 (61.2%) | loss: 3.481929 | lrm: 0.78 | dt: 230ms | tok/sec: 284,455 | mfu: 22.5% | epoch: 1 | remaining: 116s    
step 00809 (61.3%) | loss: 3.487320 | lrm: 0.77 | dt: 230ms | tok/sec: 284,354 | mfu: 22.5% | epoch: 1 | remaining: 116s    
step 00810 (61.4%) | loss: 3.482409 | lrm: 0.77 | dt: 231ms | tok/sec: 284,253 | mfu: 22.5% | epoch: 1 | remaining: 116s    
step 00811 (61.5%) | loss: 3.478010 | lrm: 0.77 | dt: 231ms | tok/sec: 284,294 | mfu: 22.5% | epoch: 1 | remaining: 115s    
step 00812 (61.5%) | loss: 3.473201 | lrm: 0.77 | dt: 231ms | tok/sec: 284,181 | mfu: 22.5% | epoch: 1 | remaining: 115s    
step 00813 (61.6%) | loss: 3.458936 | lrm: 0.77 | dt: 231ms | tok/sec: 284,149 | mfu: 22.5% | epoch: 1 | remaining: 115s    
step 00814 (61.7%) | loss: 3.465257 | lrm: 0.77 | dt: 231ms | tok/sec: 284,297 | mfu: 22.5% | epoch: 1 | remaining: 115s    
step 00815 (61.8%) | loss: 3.461072 | lrm: 0.76 | dt: 230ms | tok/sec: 284,334 | mfu: 22.5% | epoch: 1 | remaining: 114s    
step 00816 (61.8%) | loss: 3.463137 | lrm: 0.76 | dt: 230ms | tok/sec: 284,441 | mfu: 22.5% | epoch: 1 | remaining: 114s    
step 00817 (61.9%) | loss: 3.454737 | lrm: 0.76 | dt: 231ms | tok/sec: 284,165 | mfu: 22.5% | epoch: 1 | remaining: 114s    
step 00818 (62.0%) | loss: 3.454983 | lrm: 0.76 | dt: 231ms | tok/sec: 284,216 | mfu: 22.5% | epoch: 1 | remaining: 114s    
step 00819 (62.1%) | loss: 3.450713 | lrm: 0.76 | dt: 231ms | tok/sec: 284,206 | mfu: 22.5% | epoch: 1 | remaining: 114s    
step 00820 (62.2%) | loss: 3.453988 | lrm: 0.76 | dt: 231ms | tok/sec: 284,160 | mfu: 22.5% | epoch: 1 | remaining: 113s    
step 00821 (62.2%) | loss: 3.450381 | lrm: 0.76 | dt: 231ms | tok/sec: 284,258 | mfu: 22.5% | epoch: 1 | remaining: 113s    
step 00822 (62.3%) | loss: 3.454985 | lrm: 0.75 | dt: 230ms | tok/sec: 284,380 | mfu: 22.5% | epoch: 1 | remaining: 113s    
step 00823 (62.4%) | loss: 3.451034 | lrm: 0.75 | dt: 230ms | tok/sec: 284,349 | mfu: 22.5% | epoch: 1 | remaining: 113s    
step 00824 (62.5%) | loss: 3.446914 | lrm: 0.75 | dt: 230ms | tok/sec: 284,417 | mfu: 22.5% | epoch: 1 | remaining: 112s    
step 00825 (62.5%) | loss: 3.448839 | lrm: 0.75 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 112s    
step 00826 (62.6%) | loss: 3.449624 | lrm: 0.75 | dt: 230ms | tok/sec: 284,339 | mfu: 22.5% | epoch: 1 | remaining: 112s    
step 00827 (62.7%) | loss: 3.446140 | lrm: 0.75 | dt: 231ms | tok/sec: 284,290 | mfu: 22.5% | epoch: 1 | remaining: 112s    
step 00828 (62.8%) | loss: 3.446037 | lrm: 0.74 | dt: 231ms | tok/sec: 284,164 | mfu: 22.5% | epoch: 1 | remaining: 111s    
step 00829 (62.8%) | loss: 3.447856 | lrm: 0.74 | dt: 231ms | tok/sec: 284,318 | mfu: 22.5% | epoch: 1 | remaining: 111s    
step 00830 (62.9%) | loss: 3.455248 | lrm: 0.74 | dt: 231ms | tok/sec: 284,171 | mfu: 22.5% | epoch: 1 | remaining: 111s    
step 00831 (63.0%) | loss: 3.452638 | lrm: 0.74 | dt: 230ms | tok/sec: 284,358 | mfu: 22.5% | epoch: 1 | remaining: 111s    
step 00832 (63.1%) | loss: 3.443402 | lrm: 0.74 | dt: 231ms | tok/sec: 283,992 | mfu: 22.4% | epoch: 1 | remaining: 111s    
step 00833 (63.2%) | loss: 3.439416 | lrm: 0.74 | dt: 230ms | tok/sec: 284,429 | mfu: 22.5% | epoch: 1 | remaining: 110s    
step 00834 (63.2%) | loss: 3.436803 | lrm: 0.74 | dt: 231ms | tok/sec: 284,046 | mfu: 22.5% | epoch: 1 | remaining: 110s    
step 00835 (63.3%) | loss: 3.417370 | lrm: 0.73 | dt: 230ms | tok/sec: 284,348 | mfu: 22.5% | epoch: 1 | remaining: 110s    
step 00836 (63.4%) | loss: 3.413681 | lrm: 0.73 | dt: 230ms | tok/sec: 284,380 | mfu: 22.5% | epoch: 1 | remaining: 110s    
step 00837 (63.5%) | loss: 3.407969 | lrm: 0.73 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 109s    
step 00838 (63.5%) | loss: 3.410810 | lrm: 0.73 | dt: 230ms | tok/sec: 284,451 | mfu: 22.5% | epoch: 1 | remaining: 109s    
step 00839 (63.6%) | loss: 3.402856 | lrm: 0.73 | dt: 231ms | tok/sec: 284,298 | mfu: 22.5% | epoch: 1 | remaining: 109s    
step 00840 (63.7%) | loss: 3.401665 | lrm: 0.73 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 109s    
step 00841 (63.8%) | loss: 3.406417 | lrm: 0.72 | dt: 230ms | tok/sec: 284,367 | mfu: 22.5% | epoch: 1 | remaining: 108s    
step 00842 (63.8%) | loss: 3.405059 | lrm: 0.72 | dt: 231ms | tok/sec: 284,178 | mfu: 22.5% | epoch: 1 | remaining: 108s    
step 00843 (63.9%) | loss: 3.406442 | lrm: 0.72 | dt: 230ms | tok/sec: 284,405 | mfu: 22.5% | epoch: 1 | remaining: 108s    
step 00844 (64.0%) | loss: 3.410585 | lrm: 0.72 | dt: 230ms | tok/sec: 284,393 | mfu: 22.5% | epoch: 1 | remaining: 108s    
step 00845 (64.1%) | loss: 3.404969 | lrm: 0.72 | dt: 231ms | tok/sec: 284,074 | mfu: 22.5% | epoch: 1 | remaining: 108s    
step 00846 (64.2%) | loss: 3.413452 | lrm: 0.72 | dt: 231ms | tok/sec: 284,267 | mfu: 22.5% | epoch: 1 | remaining: 107s    
step 00847 (64.2%) | loss: 3.426326 | lrm: 0.72 | dt: 230ms | tok/sec: 284,392 | mfu: 22.5% | epoch: 1 | remaining: 107s    
step 00848 (64.3%) | loss: 3.418818 | lrm: 0.71 | dt: 231ms | tok/sec: 284,100 | mfu: 22.5% | epoch: 1 | remaining: 107s    
step 00849 (64.4%) | loss: 3.420611 | lrm: 0.71 | dt: 231ms | tok/sec: 284,148 | mfu: 22.5% | epoch: 1 | remaining: 107s    
step 00850 (64.5%) | loss: 3.428102 | lrm: 0.71 | dt: 231ms | tok/sec: 283,934 | mfu: 22.4% | epoch: 1 | remaining: 106s    
step 00851 (64.5%) | loss: 3.424380 | lrm: 0.71 | dt: 230ms | tok/sec: 284,360 | mfu: 22.5% | epoch: 1 | remaining: 106s    
step 00852 (64.6%) | loss: 3.430330 | lrm: 0.71 | dt: 231ms | tok/sec: 284,164 | mfu: 22.5% | epoch: 1 | remaining: 106s    
step 00853 (64.7%) | loss: 3.429386 | lrm: 0.71 | dt: 231ms | tok/sec: 284,217 | mfu: 22.5% | epoch: 1 | remaining: 106s    
step 00854 (64.8%) | loss: 3.428134 | lrm: 0.70 | dt: 231ms | tok/sec: 284,244 | mfu: 22.5% | epoch: 1 | remaining: 105s    
step 00855 (64.8%) | loss: 3.437380 | lrm: 0.70 | dt: 231ms | tok/sec: 283,966 | mfu: 22.4% | epoch: 1 | remaining: 105s    
