wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run b0cep5x7
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093000-b0cep5x7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run protein-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/b0cep5x7
Track: protein
Vocab size: 24
Model config: {'sequence_len': 512, 'vocab_size': 24, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 7,680
  value_embeds            : 23,040
  lm_head                 : 7,680
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,640,492
Estimated FLOPs per token: 5.952288e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.177444 | lrm: 1.00 | dt: 3007ms | tok/sec: 21,792 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00738 (32.9%) | loss: 2.778951 | lrm: 1.00 | dt: 136ms | tok/sec: 482,390 | mfu: 23.0% | epoch: 2 | remaining: 201s    
step 00739 (33.0%) | loss: 2.779304 | lrm: 1.00 | dt: 136ms | tok/sec: 482,732 | mfu: 23.0% | epoch: 2 | remaining: 201s    
step 00740 (33.0%) | loss: 2.777601 | lrm: 1.00 | dt: 136ms | tok/sec: 481,717 | mfu: 22.9% | epoch: 2 | remaining: 201s    
step 00741 (33.1%) | loss: 2.777245 | lrm: 1.00 | dt: 136ms | tok/sec: 482,349 | mfu: 23.0% | epoch: 2 | remaining: 201s    
step 00742 (33.1%) | loss: 2.775799 | lrm: 1.00 | dt: 136ms | tok/sec: 481,908 | mfu: 22.9% | epoch: 2 | remaining: 201s    
step 00743 (33.1%) | loss: 2.774911 | lrm: 1.00 | dt: 136ms | tok/sec: 482,673 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00744 (33.2%) | loss: 2.771986 | lrm: 1.00 | dt: 136ms | tok/sec: 482,165 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00745 (33.2%) | loss: 2.771257 | lrm: 1.00 | dt: 136ms | tok/sec: 482,888 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00746 (33.3%) | loss: 2.772044 | lrm: 1.00 | dt: 136ms | tok/sec: 482,241 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00747 (33.3%) | loss: 2.772795 | lrm: 1.00 | dt: 136ms | tok/sec: 482,548 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00748 (33.4%) | loss: 2.772734 | lrm: 1.00 | dt: 136ms | tok/sec: 481,938 | mfu: 22.9% | epoch: 2 | remaining: 200s    
step 00749 (33.4%) | loss: 2.773880 | lrm: 1.00 | dt: 136ms | tok/sec: 482,709 | mfu: 23.0% | epoch: 2 | remaining: 200s    
step 00750 (33.5%) | loss: 2.773016 | lrm: 1.00 | dt: 136ms | tok/sec: 482,120 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00751 (33.5%) | loss: 2.773750 | lrm: 1.00 | dt: 136ms | tok/sec: 482,918 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00752 (33.6%) | loss: 2.772469 | lrm: 1.00 | dt: 136ms | tok/sec: 482,062 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00753 (33.6%) | loss: 2.772003 | lrm: 1.00 | dt: 136ms | tok/sec: 482,641 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00754 (33.6%) | loss: 2.772811 | lrm: 1.00 | dt: 136ms | tok/sec: 482,084 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00755 (33.7%) | loss: 2.772747 | lrm: 1.00 | dt: 136ms | tok/sec: 482,995 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00756 (33.7%) | loss: 2.774053 | lrm: 1.00 | dt: 136ms | tok/sec: 482,223 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00757 (33.8%) | loss: 2.774381 | lrm: 1.00 | dt: 136ms | tok/sec: 482,628 | mfu: 23.0% | epoch: 2 | remaining: 199s    
step 00758 (33.8%) | loss: 2.775283 | lrm: 1.00 | dt: 136ms | tok/sec: 482,330 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00759 (33.9%) | loss: 2.774123 | lrm: 1.00 | dt: 136ms | tok/sec: 482,884 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00760 (33.9%) | loss: 2.776209 | lrm: 1.00 | dt: 136ms | tok/sec: 482,178 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00761 (34.0%) | loss: 2.775748 | lrm: 1.00 | dt: 136ms | tok/sec: 482,814 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00762 (34.0%) | loss: 2.776568 | lrm: 1.00 | dt: 136ms | tok/sec: 481,969 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00763 (34.1%) | loss: 2.779177 | lrm: 1.00 | dt: 136ms | tok/sec: 482,968 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00764 (34.1%) | loss: 2.781289 | lrm: 1.00 | dt: 136ms | tok/sec: 482,417 | mfu: 23.0% | epoch: 2 | remaining: 198s    
step 00765 (34.1%) | loss: 2.781247 | lrm: 1.00 | dt: 136ms | tok/sec: 482,674 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00766 (34.2%) | loss: 2.780555 | lrm: 1.00 | dt: 136ms | tok/sec: 482,122 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00767 (34.2%) | loss: 2.778020 | lrm: 1.00 | dt: 136ms | tok/sec: 482,837 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00768 (34.3%) | loss: 2.776775 | lrm: 1.00 | dt: 136ms | tok/sec: 482,313 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00769 (34.3%) | loss: 2.778008 | lrm: 1.00 | dt: 136ms | tok/sec: 482,974 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00770 (34.4%) | loss: 2.778264 | lrm: 1.00 | dt: 136ms | tok/sec: 482,251 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00771 (34.4%) | loss: 2.780481 | lrm: 1.00 | dt: 136ms | tok/sec: 482,689 | mfu: 23.0% | epoch: 2 | remaining: 197s    
step 00772 (34.5%) | loss: 2.780536 | lrm: 1.00 | dt: 136ms | tok/sec: 482,120 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00773 (34.5%) | loss: 2.779915 | lrm: 1.00 | dt: 136ms | tok/sec: 482,804 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00774 (34.6%) | loss: 2.781300 | lrm: 1.00 | dt: 136ms | tok/sec: 482,165 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00775 (34.6%) | loss: 2.779940 | lrm: 1.00 | dt: 136ms | tok/sec: 482,698 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00776 (34.6%) | loss: 2.780351 | lrm: 1.00 | dt: 136ms | tok/sec: 482,655 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00777 (34.7%) | loss: 2.781070 | lrm: 1.00 | dt: 136ms | tok/sec: 482,742 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00778 (34.7%) | loss: 2.782076 | lrm: 1.00 | dt: 136ms | tok/sec: 482,196 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00779 (34.8%) | loss: 2.779987 | lrm: 1.00 | dt: 136ms | tok/sec: 482,761 | mfu: 23.0% | epoch: 2 | remaining: 196s    
step 00780 (34.8%) | loss: 2.780860 | lrm: 1.00 | dt: 136ms | tok/sec: 482,156 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00781 (34.9%) | loss: 2.781538 | lrm: 1.00 | dt: 136ms | tok/sec: 482,727 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00782 (34.9%) | loss: 2.779898 | lrm: 1.00 | dt: 136ms | tok/sec: 482,046 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00783 (35.0%) | loss: 2.780589 | lrm: 1.00 | dt: 136ms | tok/sec: 482,906 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00784 (35.0%) | loss: 2.779064 | lrm: 1.00 | dt: 136ms | tok/sec: 482,193 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00785 (35.1%) | loss: 2.776976 | lrm: 1.00 | dt: 136ms | tok/sec: 482,879 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00786 (35.1%) | loss: 2.776541 | lrm: 1.00 | dt: 136ms | tok/sec: 482,256 | mfu: 23.0% | epoch: 2 | remaining: 195s    
step 00787 (35.1%) | loss: 2.776321 | lrm: 1.00 | dt: 136ms | tok/sec: 482,712 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00788 (35.2%) | loss: 2.776483 | lrm: 1.00 | dt: 136ms | tok/sec: 482,088 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00789 (35.2%) | loss: 2.776461 | lrm: 1.00 | dt: 136ms | tok/sec: 482,783 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00790 (35.3%) | loss: 2.774280 | lrm: 1.00 | dt: 136ms | tok/sec: 482,082 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00791 (35.3%) | loss: 2.772803 | lrm: 1.00 | dt: 136ms | tok/sec: 482,988 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00792 (35.4%) | loss: 2.773307 | lrm: 1.00 | dt: 136ms | tok/sec: 482,637 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00793 (35.4%) | loss: 2.774434 | lrm: 1.00 | dt: 136ms | tok/sec: 482,705 | mfu: 23.0% | epoch: 2 | remaining: 194s    
step 00794 (35.5%) | loss: 2.775958 | lrm: 1.00 | dt: 136ms | tok/sec: 482,440 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00795 (35.5%) | loss: 2.776368 | lrm: 1.00 | dt: 136ms | tok/sec: 482,688 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00796 (35.5%) | loss: 2.774454 | lrm: 1.00 | dt: 136ms | tok/sec: 482,058 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00797 (35.6%) | loss: 2.774289 | lrm: 1.00 | dt: 136ms | tok/sec: 482,935 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00798 (35.6%) | loss: 2.773369 | lrm: 1.00 | dt: 136ms | tok/sec: 482,043 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00799 (35.7%) | loss: 2.775432 | lrm: 1.00 | dt: 136ms | tok/sec: 482,546 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00800 (35.7%) | loss: 2.776443 | lrm: 1.00 | dt: 136ms | tok/sec: 482,237 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00801 (35.8%) | loss: 2.777747 | lrm: 1.00 | dt: 136ms | tok/sec: 482,961 | mfu: 23.0% | epoch: 2 | remaining: 193s    
step 00802 (35.8%) | loss: 2.776444 | lrm: 1.00 | dt: 136ms | tok/sec: 482,015 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00803 (35.9%) | loss: 2.777290 | lrm: 1.00 | dt: 136ms | tok/sec: 482,758 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00804 (35.9%) | loss: 2.774814 | lrm: 1.00 | dt: 136ms | tok/sec: 482,142 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00805 (36.0%) | loss: 2.774367 | lrm: 1.00 | dt: 136ms | tok/sec: 482,643 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00806 (36.0%) | loss: 2.773667 | lrm: 1.00 | dt: 136ms | tok/sec: 482,230 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00807 (36.0%) | loss: 2.775241 | lrm: 1.00 | dt: 136ms | tok/sec: 482,941 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00808 (36.1%) | loss: 2.773721 | lrm: 1.00 | dt: 136ms | tok/sec: 482,252 | mfu: 23.0% | epoch: 2 | remaining: 192s    
step 00809 (36.1%) | loss: 2.775762 | lrm: 1.00 | dt: 136ms | tok/sec: 482,982 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00810 (36.2%) | loss: 2.774672 | lrm: 1.00 | dt: 136ms | tok/sec: 482,118 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00811 (36.2%) | loss: 2.775437 | lrm: 1.00 | dt: 136ms | tok/sec: 482,606 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00812 (36.3%) | loss: 2.775643 | lrm: 1.00 | dt: 136ms | tok/sec: 482,113 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00813 (36.3%) | loss: 2.777928 | lrm: 1.00 | dt: 136ms | tok/sec: 482,594 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00814 (36.4%) | loss: 2.777028 | lrm: 1.00 | dt: 136ms | tok/sec: 482,124 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00815 (36.4%) | loss: 2.776721 | lrm: 1.00 | dt: 136ms | tok/sec: 482,846 | mfu: 23.0% | epoch: 2 | remaining: 191s    
step 00816 (36.5%) | loss: 2.776021 | lrm: 1.00 | dt: 136ms | tok/sec: 482,217 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00817 (36.5%) | loss: 2.776267 | lrm: 1.00 | dt: 136ms | tok/sec: 482,929 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00818 (36.5%) | loss: 2.775703 | lrm: 1.00 | dt: 136ms | tok/sec: 482,425 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00819 (36.6%) | loss: 2.775639 | lrm: 1.00 | dt: 136ms | tok/sec: 482,578 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00820 (36.6%) | loss: 2.774549 | lrm: 1.00 | dt: 136ms | tok/sec: 482,087 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00821 (36.7%) | loss: 2.774103 | lrm: 1.00 | dt: 136ms | tok/sec: 483,051 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00822 (36.7%) | loss: 2.769695 | lrm: 1.00 | dt: 136ms | tok/sec: 482,045 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00823 (36.8%) | loss: 2.771878 | lrm: 1.00 | dt: 136ms | tok/sec: 483,000 | mfu: 23.0% | epoch: 2 | remaining: 190s    
step 00824 (36.8%) | loss: 2.772631 | lrm: 1.00 | dt: 136ms | tok/sec: 481,907 | mfu: 22.9% | epoch: 2 | remaining: 189s    
step 00825 (36.9%) | loss: 2.773265 | lrm: 1.00 | dt: 136ms | tok/sec: 482,735 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00826 (36.9%) | loss: 2.774017 | lrm: 1.00 | dt: 136ms | tok/sec: 482,354 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00827 (37.0%) | loss: 2.773762 | lrm: 1.00 | dt: 136ms | tok/sec: 482,913 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00828 (37.0%) | loss: 2.774462 | lrm: 1.00 | dt: 136ms | tok/sec: 482,172 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00829 (37.0%) | loss: 2.776744 | lrm: 1.00 | dt: 136ms | tok/sec: 482,755 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00830 (37.1%) | loss: 2.778046 | lrm: 1.00 | dt: 136ms | tok/sec: 482,359 | mfu: 23.0% | epoch: 2 | remaining: 189s    
step 00831 (37.1%) | loss: 2.777564 | lrm: 1.00 | dt: 136ms | tok/sec: 482,799 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00832 (37.2%) | loss: 2.776551 | lrm: 1.00 | dt: 136ms | tok/sec: 481,986 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00833 (37.2%) | loss: 2.777117 | lrm: 1.00 | dt: 136ms | tok/sec: 482,834 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00834 (37.3%) | loss: 2.777646 | lrm: 1.00 | dt: 136ms | tok/sec: 482,405 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00835 (37.3%) | loss: 2.776041 | lrm: 1.00 | dt: 136ms | tok/sec: 482,872 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00836 (37.4%) | loss: 2.778286 | lrm: 1.00 | dt: 136ms | tok/sec: 482,181 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00837 (37.4%) | loss: 2.776765 | lrm: 1.00 | dt: 136ms | tok/sec: 482,644 | mfu: 23.0% | epoch: 2 | remaining: 188s    
step 00838 (37.5%) | loss: 2.777296 | lrm: 1.00 | dt: 136ms | tok/sec: 481,911 | mfu: 22.9% | epoch: 2 | remaining: 188s    
step 00839 (37.5%) | loss: 2.776853 | lrm: 1.00 | dt: 136ms | tok/sec: 482,590 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00840 (37.5%) | loss: 2.775033 | lrm: 1.00 | dt: 136ms | tok/sec: 482,256 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00841 (37.6%) | loss: 2.775840 | lrm: 1.00 | dt: 136ms | tok/sec: 482,895 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00842 (37.6%) | loss: 2.773477 | lrm: 1.00 | dt: 136ms | tok/sec: 482,237 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00843 (37.7%) | loss: 2.774254 | lrm: 1.00 | dt: 136ms | tok/sec: 482,524 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00844 (37.7%) | loss: 2.771753 | lrm: 1.00 | dt: 136ms | tok/sec: 482,167 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00845 (37.8%) | loss: 2.772684 | lrm: 1.00 | dt: 136ms | tok/sec: 482,943 | mfu: 23.0% | epoch: 2 | remaining: 187s    
step 00846 (37.8%) | loss: 2.774132 | lrm: 1.00 | dt: 136ms | tok/sec: 482,190 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00847 (37.9%) | loss: 2.774789 | lrm: 1.00 | dt: 136ms | tok/sec: 482,901 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00848 (37.9%) | loss: 2.773102 | lrm: 1.00 | dt: 136ms | tok/sec: 482,085 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00849 (37.9%) | loss: 2.771849 | lrm: 1.00 | dt: 136ms | tok/sec: 482,628 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00850 (38.0%) | loss: 2.770891 | lrm: 1.00 | dt: 136ms | tok/sec: 482,014 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00851 (38.0%) | loss: 2.771831 | lrm: 1.00 | dt: 136ms | tok/sec: 482,224 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00852 (38.1%) | loss: 2.771444 | lrm: 1.00 | dt: 136ms | tok/sec: 482,124 | mfu: 23.0% | epoch: 2 | remaining: 186s    
step 00853 (38.1%) | loss: 2.771149 | lrm: 1.00 | dt: 136ms | tok/sec: 483,015 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00854 (38.2%) | loss: 2.771228 | lrm: 1.00 | dt: 136ms | tok/sec: 482,001 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00855 (38.2%) | loss: 2.773252 | lrm: 1.00 | dt: 136ms | tok/sec: 482,990 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00856 (38.3%) | loss: 2.769824 | lrm: 1.00 | dt: 136ms | tok/sec: 482,283 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00857 (38.3%) | loss: 2.770358 | lrm: 1.00 | dt: 136ms | tok/sec: 482,633 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00858 (38.4%) | loss: 2.771777 | lrm: 1.00 | dt: 136ms | tok/sec: 482,193 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00859 (38.4%) | loss: 2.772090 | lrm: 1.00 | dt: 136ms | tok/sec: 482,943 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00860 (38.4%) | loss: 2.772493 | lrm: 1.00 | dt: 136ms | tok/sec: 482,500 | mfu: 23.0% | epoch: 2 | remaining: 185s    
step 00861 (38.5%) | loss: 2.771982 | lrm: 1.00 | dt: 136ms | tok/sec: 482,500 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00862 (38.5%) | loss: 2.774562 | lrm: 1.00 | dt: 136ms | tok/sec: 482,119 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00863 (38.6%) | loss: 2.775804 | lrm: 1.00 | dt: 136ms | tok/sec: 482,643 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00864 (38.6%) | loss: 2.776890 | lrm: 1.00 | dt: 136ms | tok/sec: 482,067 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00865 (38.7%) | loss: 2.776837 | lrm: 1.00 | dt: 136ms | tok/sec: 482,951 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00866 (38.7%) | loss: 2.776156 | lrm: 1.00 | dt: 136ms | tok/sec: 482,055 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00867 (38.8%) | loss: 2.773444 | lrm: 1.00 | dt: 136ms | tok/sec: 483,056 | mfu: 23.0% | epoch: 2 | remaining: 184s    
step 00868 (38.8%) | loss: 2.775697 | lrm: 1.00 | dt: 136ms | tok/sec: 482,092 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00869 (38.9%) | loss: 2.776880 | lrm: 1.00 | dt: 136ms | tok/sec: 482,759 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00870 (38.9%) | loss: 2.777569 | lrm: 1.00 | dt: 136ms | tok/sec: 482,455 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00871 (38.9%) | loss: 2.778846 | lrm: 1.00 | dt: 136ms | tok/sec: 482,867 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00872 (39.0%) | loss: 2.780615 | lrm: 1.00 | dt: 136ms | tok/sec: 482,223 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00873 (39.0%) | loss: 2.781085 | lrm: 1.00 | dt: 136ms | tok/sec: 482,815 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00874 (39.1%) | loss: 2.780943 | lrm: 1.00 | dt: 136ms | tok/sec: 482,275 | mfu: 23.0% | epoch: 2 | remaining: 183s    
step 00875 (39.1%) | loss: 2.780388 | lrm: 1.00 | dt: 136ms | tok/sec: 482,553 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00876 (39.2%) | loss: 2.780559 | lrm: 1.00 | dt: 136ms | tok/sec: 482,423 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00877 (39.2%) | loss: 2.777863 | lrm: 1.00 | dt: 136ms | tok/sec: 482,625 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00878 (39.3%) | loss: 2.776355 | lrm: 1.00 | dt: 136ms | tok/sec: 482,059 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00879 (39.3%) | loss: 2.776185 | lrm: 1.00 | dt: 136ms | tok/sec: 482,750 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00880 (39.4%) | loss: 2.778396 | lrm: 1.00 | dt: 136ms | tok/sec: 482,164 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00881 (39.4%) | loss: 2.775999 | lrm: 1.00 | dt: 136ms | tok/sec: 482,835 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00882 (39.4%) | loss: 2.776190 | lrm: 1.00 | dt: 136ms | tok/sec: 482,494 | mfu: 23.0% | epoch: 2 | remaining: 182s    
step 00883 (39.5%) | loss: 2.778076 | lrm: 1.00 | dt: 136ms | tok/sec: 482,460 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00884 (39.5%) | loss: 2.775732 | lrm: 1.00 | dt: 136ms | tok/sec: 482,216 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00885 (39.6%) | loss: 2.776766 | lrm: 1.00 | dt: 136ms | tok/sec: 482,683 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00886 (39.6%) | loss: 2.776709 | lrm: 1.00 | dt: 136ms | tok/sec: 482,268 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00887 (39.7%) | loss: 2.777943 | lrm: 1.00 | dt: 136ms | tok/sec: 482,954 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00888 (39.7%) | loss: 2.777683 | lrm: 1.00 | dt: 136ms | tok/sec: 482,032 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00889 (39.8%) | loss: 2.778213 | lrm: 1.00 | dt: 136ms | tok/sec: 482,578 | mfu: 23.0% | epoch: 2 | remaining: 181s    
step 00890 (39.8%) | loss: 2.778577 | lrm: 1.00 | dt: 136ms | tok/sec: 482,401 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00891 (39.9%) | loss: 2.777625 | lrm: 1.00 | dt: 136ms | tok/sec: 482,873 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00892 (39.9%) | loss: 2.778560 | lrm: 1.00 | dt: 136ms | tok/sec: 481,881 | mfu: 22.9% | epoch: 2 | remaining: 180s    
step 00893 (39.9%) | loss: 2.779553 | lrm: 1.00 | dt: 136ms | tok/sec: 482,737 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00894 (40.0%) | loss: 2.780251 | lrm: 1.00 | dt: 136ms | tok/sec: 482,400 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00895 (40.0%) | loss: 2.779943 | lrm: 1.00 | dt: 136ms | tok/sec: 482,772 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00896 (40.1%) | loss: 2.778965 | lrm: 1.00 | dt: 136ms | tok/sec: 481,978 | mfu: 23.0% | epoch: 2 | remaining: 180s    
step 00897 (40.1%) | loss: 2.779001 | lrm: 1.00 | dt: 136ms | tok/sec: 482,769 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00898 (40.2%) | loss: 2.779175 | lrm: 1.00 | dt: 136ms | tok/sec: 482,006 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00899 (40.2%) | loss: 2.779495 | lrm: 1.00 | dt: 136ms | tok/sec: 482,833 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00900 (40.3%) | loss: 2.777473 | lrm: 1.00 | dt: 136ms | tok/sec: 482,406 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00901 (40.3%) | loss: 2.777501 | lrm: 1.00 | dt: 136ms | tok/sec: 482,482 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00902 (40.3%) | loss: 2.778361 | lrm: 1.00 | dt: 136ms | tok/sec: 482,134 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00903 (40.4%) | loss: 2.779231 | lrm: 1.00 | dt: 136ms | tok/sec: 482,919 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00904 (40.4%) | loss: 2.779809 | lrm: 1.00 | dt: 136ms | tok/sec: 482,282 | mfu: 23.0% | epoch: 2 | remaining: 179s    
step 00905 (40.5%) | loss: 2.779587 | lrm: 1.00 | dt: 136ms | tok/sec: 482,731 | mfu: 23.0% | epoch: 2 | remaining: 178s    
